Siruta,Localitate,Votanti_LP,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
120511,Bereni,2058000,187.2,187.2,624,624,2496,124.8,187.2,624
120726,Municipiul Piatra-Neamt,2059000,17305.35,17305.35,57684.5,57684.5,230738,11536.9,17305.35,57684.5
120771,Dumbrava Rosie,2060000,1249.05,1249.05,4163.5,4163.5,16654,832.7,1249.05,4163.5
120824,Savinesti,2061000,1016.7,1016.7,3389,3389,13556,677.8,1016.7,3389
120860,Municipiul Roman,2062000,10612.05,10612.05,35373.5,35373.5,141494,7074.7,10612.05,35373.5
120888,Cordun,2063000,1189.95,1189.95,3966.5,3966.5,15866,793.3,1189.95,3966.5
120922,Horia,2064000,1103.7,1103.7,3679,3679,14716,735.8,1103.7,3679
120968,Oras Bicaz,2065000,1294.5,1294.5,4315,4315,17260,863,1294.5,4315
121055,Oras Targu Neamt,2066000,3308.7,3308.7,11029,11029,44116,2205.8,3308.7,11029
121108,Agapia,2067000,646.65,646.65,2155.5,2155.5,8622,431.1,646.65,2155.5
121153,Bahna,2068000,529.35,529.35,1764.5,1764.5,7058,352.9,529.35,1764.5
121242,Baltatesti,2069000,638.1,638.1,2127,2127,8508,425.4,638.1,2127
121297,Bicaz-Chei,2070000,699.6,699.6,2332,2332,9328,466.4,699.6,2332
121340,Bicazu Ardelean,2071000,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5
121386,Bira,2072000,301.65,301.65,1005.5,1005.5,4022,201.1,301.65,1005.5
121466,Bargauani,2073000,576,576,1920,1920,7680,384,576,1920
121607,Bodesti,2074000,718.05,718.05,2393.5,2393.5,9574,478.7,718.05,2393.5
121652,Borca,2075000,999.6,999.6,3332,3332,13328,666.4,999.6,3332
121732,Borlesti,2076000,1433.4,1433.4,4778,4778,19112,955.6,1433.4,4778
121796,Botesti,2077000,777.15,777.15,2590.5,2590.5,10362,518.1,777.15,2590.5
121876,Bozieni,2078000,447.3,447.3,1491,1491,5964,298.2,447.3,1491
121938,Brusturi,2079000,604.2,604.2,2014,2014,8056,402.8,604.2,2014
122025,Ceahlau,2080000,369,369,1230,1230,4920,246,369,1230
122061,Candesti,2081000,639.9,639.9,2133,2133,8532,426.6,639.9,2133
122132,Costisa,2082000,530.1,530.1,1767,1767,7068,353.4,530.1,1767
122187,Cracaoani,2083000,663.45,663.45,2211.5,2211.5,8846,442.3,663.45,2211.5
122249,Damuc,2084000,460.35,460.35,1534.5,1534.5,6138,306.9,460.35,1534.5
122285,Dobreni,2085000,271.05,271.05,903.5,903.5,3614,180.7,271.05,903.5
122347,Doljesti,2086000,1147.5,1147.5,3825,3825,15300,765,1147.5,3825
122392,Dragomiresti,2087000,336.9,336.9,1123,1123,4492,224.6,336.9,1123
122463,Dulcesti,2088000,395.1,395.1,1317,1317,5268,263.4,395.1,1317
122551,Farcasa,2089000,483,483,1610,1610,6440,322,483,1610
122613,Faurei,2090000,329.7,329.7,1099,1099,4396,219.8,329.7,1099
122668,Gheraesti,2091000,1012.35,1012.35,3374.5,3374.5,13498,674.9,1012.35,3374.5
122702,Girov,2092000,777.45,777.45,2591.5,2591.5,10366,518.3,777.45,2591.5
122828,Garcina,2093000,741.3,741.3,2471,2471,9884,494.2,741.3,2471
122864,Grinties,2094000,375.3,375.3,1251,1251,5004,250.2,375.3,1251
122908,Grumazesti,2095000,823.2,823.2,2744,2744,10976,548.8,823.2,2744
122953,Hangu,2096000,592.05,592.05,1973.5,1973.5,7894,394.7,592.05,1973.5
123013,Icusesti,2097000,727.05,727.05,2423.5,2423.5,9694,484.7,727.05,2423.5
123102,Ion Creanga,2098000,868.95,868.95,2896.5,2896.5,11586,579.3,868.95,2896.5
123175,Margineni,2099000,582.15,582.15,1940.5,1940.5,7762,388.1,582.15,1940.5
123228,Moldoveni,2100000,325.95,325.95,1086.5,1086.5,4346,217.3,325.95,1086.5
123255,Oniceni,2101000,559.5,559.5,1865,1865,7460,373,559.5,1865
123371,Pastraveni,2102000,611.4,611.4,2038,2038,8152,407.6,611.4,2038
123424,Petricani,2103000,918,918,3060,3060,12240,612,918,3060
123479,Piatra Soimului,2104000,1294.65,1294.65,4315.5,4315.5,17262,863.1,1294.65,4315.5
123521,Pipirig,2105000,1358.1,1358.1,4527,4527,18108,905.4,1358.1,4527
123601,Pangarati,2106000,825.6,825.6,2752,2752,11008,550.4,825.6,2752
123674,Podoleni,2107000,868.05,868.05,2893.5,2893.5,11574,578.7,868.05,2893.5
123709,Poienari,2108000,245.85,245.85,819.5,819.5,3278,163.9,245.85,819.5
123790,Poiana Teiului,2109000,744.3,744.3,2481,2481,9924,496.2,744.3,2481
123914,Raucesti,2110000,1290.3,1290.3,4301,4301,17204,860.2,1290.3,4301
123969,Razboieni,2111000,345.45,345.45,1151.5,1151.5,4606,230.3,345.45,1151.5
124028,Rediu,2112000,815.55,815.55,2718.5,2718.5,10874,543.7,815.55,2718.5
124073,Romani,2113000,645.9,645.9,2153,2153,8612,430.6,645.9,2153
124117,Oras Roznov,2114000,1549.05,1549.05,5163.5,5163.5,20654,1032.7,1549.05,5163.5
124153,Sagna,2115000,800.4,800.4,2668,2668,10672,533.6,800.4,2668
124206,Sabaoani,2116000,1785.3,1785.3,5951,5951,23804,1190.2,1785.3,5951
124233,Secuieni,2117000,486.3,486.3,1621,1621,6484,324.2,486.3,1621
124331,Stanita,2118000,328.65,328.65,1095.5,1095.5,4382,219.1,328.65,1095.5
124411,Stefan Cel Mare,2119000,469.05,469.05,1563.5,1563.5,6254,312.7,469.05,1563.5
124493,Tarcau,2120000,523.95,523.95,1746.5,1746.5,6986,349.3,523.95,1746.5
124563,Tasca,2121000,393.3,393.3,1311,1311,5244,262.2,393.3,1311
124616,Tazlau,2122000,421.8,421.8,1406,1406,5624,281.2,421.8,1406
124634,Tamaseni,2123000,1489.2,1489.2,4964,4964,19856,992.8,1489.2,4964
124661,Timisesti,2124000,615.6,615.6,2052,2052,8208,410.4,615.6,2052
124723,Trifesti,2125000,759.45,759.45,2531.5,2531.5,10126,506.3,759.45,2531.5
124750,Tupilati,2126000,329.25,329.25,1097.5,1097.5,4390,219.5,329.25,1097.5
124803,Tibucani,2127000,618.6,618.6,2062,2062,8248,412.4,618.6,2062
124849,Urecheni,2128000,622.5,622.5,2075,2075,8300,415,622.5,2075
124885,Valea Ursului,2129000,642.3,642.3,2141,2141,8564,428.2,642.3,2141
124938,Alexandru Cel Bun,2130000,906,906,3020,3020,12080,604,906,3020
125016,Vanatori-Neamt,2131000,1308.6,1308.6,4362,4362,17448,872.4,1308.6,4362
125061,Zanesti,2132000,921.45,921.45,3071.5,3071.5,12286,614.3,921.45,3071.5
125098,Dochia,2133000,383.55,383.55,1278.5,1278.5,5114,255.7,383.55,1278.5
125105,Ruginoasa,2134000,287.4,287.4,958,958,3832,191.6,287.4,958
125114,Ghindaoani,2135000,309,309,1030,1030,4120,206,309,1030
125123,Valeni,2136000,230.55,230.55,768.5,768.5,3074,153.7,230.55,768.5
125132,Draganesti,2137000,233.55,233.55,778.5,778.5,3114,155.7,233.55,778.5
125141,Pancesti,2138000,231,231,770,770,3080,154,231,770
125150,Gadinti,2139000,373.05,373.05,1243.5,1243.5,4974,248.7,373.05,1243.5
125169,Negresti,2140000,278.85,278.85,929.5,929.5,3718,185.9,278.85,929.5
125178,Boghicea,2141000,395.7,395.7,1319,1319,5276,263.8,395.7,1319
125347,Municipiul Slatina,2142000,12688.95,12688.95,42296.5,42296.5,169186,8459.3,12688.95,42296.5
125374,Slatioara,2143000,364.95,364.95,1216.5,1216.5,4866,243.3,364.95,1216.5
125418,Oras Bals,2144000,3177.9,3177.9,10593,10593,42372,2118.6,3177.9,10593
125472,Municipiul Caracal,2145000,5284.8,5284.8,17616,17616,70464,3523.2,5284.8,17616
125490,Draghiceni,2146000,267.45,267.45,891.5,891.5,3566,178.3,267.45,891.5
125542,Oras Corabia,2147000,2739.6,2739.6,9132,9132,36528,1826.4,2739.6,9132
125588,Garcov,2148000,355.65,355.65,1185.5,1185.5,4742,237.1,355.65,1185.5
125622,Oras Draganesti-Olt,2149000,1803.9,1803.9,6013,6013,24052,1202.6,1803.9,6013
125659,Babiciu,2150000,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5
125677,Baldovinesti,2151000,160.35,160.35,534.5,534.5,2138,106.9,160.35,534.5
125757,Barasti,2152000,206.85,206.85,689.5,689.5,2758,137.9,206.85,689.5
125846,Barza,2153000,394.5,394.5,1315,1315,5260,263,394.5,1315
125873,Bobicesti,2154000,457.2,457.2,1524,1524,6096,304.8,457.2,1524
125962,Brastavatu,2155000,672.6,672.6,2242,2242,8968,448.4,672.6,2242
125999,Brebeni,2156000,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5
126022,Brancoveni,2157000,395.1,395.1,1317,1317,5268,263.4,395.1,1317
126077,Bucinisu,2158000,296.1,296.1,987,987,3948,197.4,296.1,987
126102,Cezieni,2159000,255.6,255.6,852,852,3408,170.4,255.6,852
126148,Cilieni,2160000,484.95,484.95,1616.5,1616.5,6466,323.3,484.95,1616.5
126166,Carlogani,2161000,352.2,352.2,1174,1174,4696,234.8,352.2,1174
126228,Colonesti,2162000,250.2,250.2,834,834,3336,166.8,250.2,834
126326,Corbu,2163000,342.75,342.75,1142.5,1142.5,4570,228.5,342.75,1142.5
126380,Coteana,2164000,336.9,336.9,1123,1123,4492,224.6,336.9,1123
126406,Crampoia,2165000,540,540,1800,1800,7200,360,540,1800
126433,Curtisoara,2166000,646.35,646.35,2154.5,2154.5,8618,430.9,646.35,2154.5
126503,Cungrea,2167000,294.75,294.75,982.5,982.5,3930,196.5,294.75,982.5
126585,Daneasa,2168000,549.9,549.9,1833,1833,7332,366.6,549.9,1833
126647,Deveselu,2169000,481.8,481.8,1606,1606,6424,321.2,481.8,1606
126674,Dobretu,2170000,187.8,187.8,626,626,2504,125.2,187.8,626
126718,Dobrosloveni,2171000,563.55,563.55,1878.5,1878.5,7514,375.7,563.55,1878.5
126772,Dobroteasa,2172000,241.2,241.2,804,804,3216,160.8,241.2,804
126825,Dobrun,2173000,224.25,224.25,747.5,747.5,2990,149.5,224.25,747.5
126905,Fagetelu,2174000,129.45,129.45,431.5,431.5,1726,86.3,129.45,431.5
126978,Falcoiu,2175000,573.45,573.45,1911.5,1911.5,7646,382.3,573.45,1911.5
127019,Farcasele,2176000,723.9,723.9,2413,2413,9652,482.6,723.9,2413
127064,Ganeasa,2177000,538.5,538.5,1795,1795,7180,359,538.5,1795
127126,Giuvarasti,2178000,344.25,344.25,1147.5,1147.5,4590,229.5,344.25,1147.5
127144,Gostavatu,2179000,429.75,429.75,1432.5,1432.5,5730,286.5,429.75,1432.5
127171,Gradinari,2180000,369.45,369.45,1231.5,1231.5,4926,246.3,369.45,1231.5
127224,Grojdibodu,2181000,420.6,420.6,1402,1402,5608,280.4,420.6,1402
127251,Ianca,2182000,553.95,553.95,1846.5,1846.5,7386,369.3,553.95,1846.5
127288,Iancu Jianu,2183000,651.3,651.3,2171,2171,8684,434.2,651.3,2171
127322,Icoana,2184000,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5
127368,Izbiceni,2185000,696.15,696.15,2320.5,2320.5,9282,464.1,696.15,2320.5
127386,Izvoarele,2186000,536.85,536.85,1789.5,1789.5,7158,357.9,536.85,1789.5
127411,Leleasca,2187000,210.9,210.9,703,703,2812,140.6,210.9,703
127493,Maruntei,2188000,601.05,601.05,2003.5,2003.5,8014,400.7,601.05,2003.5
127536,Mihaesti,2189000,228.45,228.45,761.5,761.5,3046,152.3,228.45,761.5
127563,Milcov,2190000,220.65,220.65,735.5,735.5,2942,147.1,220.65,735.5
127625,Morunglav,2191000,367.65,367.65,1225.5,1225.5,4902,245.1,367.65,1225.5
127689,Movileni,2192000,514.5,514.5,1715,1715,6860,343,514.5,1715
127714,Nicolae Titulescu,2193000,189.15,189.15,630.5,630.5,2522,126.1,189.15,630.5
127750,Obarsia,2194000,394.8,394.8,1316,1316,5264,263.2,394.8,1316
127812,Oboga,2195000,253.5,253.5,845,845,3380,169,253.5,845
127858,Oporelu,2196000,163.05,163.05,543.5,543.5,2174,108.7,163.05,543.5
127901,Optasi-Magura,2197000,181.5,181.5,605,605,2420,121,181.5,605
127938,Orlea,2198000,337.05,337.05,1123.5,1123.5,4494,224.7,337.05,1123.5
127983,Osica De Sus,2199000,721.95,721.95,2406.5,2406.5,9626,481.3,721.95,2406.5
128052,Perieti,2200000,307.5,307.5,1025,1025,4100,205,307.5,1025
128105,Oras Piatra-Olt,2201000,987.15,987.15,3290.5,3290.5,13162,658.1,987.15,3290.5
128178,Parscoveni,2202000,451.35,451.35,1504.5,1504.5,6018,300.9,451.35,1504.5
128221,Plesoiu,2203000,427.8,427.8,1426,1426,5704,285.2,427.8,1426
128301,Poboru,2204000,296.55,296.55,988.5,988.5,3954,197.7,296.55,988.5
128374,Oras Potcoava,2205000,877.35,877.35,2924.5,2924.5,11698,584.9,877.35,2924.5
128436,Priseaca,2206000,242.25,242.25,807.5,807.5,3230,161.5,242.25,807.5
128472,Radomiresti,2207000,486,486,1620,1620,6480,324,486,1620
128524,Redea,2208000,420.15,420.15,1400.5,1400.5,5602,280.1,420.15,1400.5
128560,Rotunda,2209000,411.75,411.75,1372.5,1372.5,5490,274.5,411.75,1372.5
128588,Rusanesti,2210000,642.45,642.45,2141.5,2141.5,8566,428.3,642.45,2141.5
128613,Scarisoara,2211000,471.3,471.3,1571,1571,6284,314.2,471.3,1571
128659,Schitu,2212000,395.7,395.7,1319,1319,5276,263.8,395.7,1319
128711,Oras Scornicesti,2213000,1810.5,1810.5,6035,6035,24140,1207,1810.5,6035
128864,Seaca,2214000,282.45,282.45,941.5,941.5,3766,188.3,282.45,941.5
128882,Samburesti,2215000,156.15,156.15,520.5,520.5,2082,104.1,156.15,520.5
128962,Spineni,2216000,248.25,248.25,827.5,827.5,3310,165.5,248.25,827.5
129040,Sprancenata,2217000,371.25,371.25,1237.5,1237.5,4950,247.5,371.25,1237.5
129095,Stoenesti,2218000,347.7,347.7,1159,1159,4636,231.8,347.7,1159
129111,Stoicanesti,2219000,407.4,407.4,1358,1358,5432,271.6,407.4,1358
129139,Strejesti,2220000,453.75,453.75,1512.5,1512.5,6050,302.5,453.75,1512.5
129184,Studina,2221000,404.55,404.55,1348.5,1348.5,5394,269.7,404.55,1348.5
129246,Serbanesti,2222000,428.7,428.7,1429,1429,5716,285.8,428.7,1429
129282,Stefan Cel Mare,2223000,265.5,265.5,885,885,3540,177,265.5,885
129317,Tatulesti,2224000,130.35,130.35,434.5,434.5,1738,86.9,130.35,434.5
129380,Teslui,2225000,369.6,369.6,1232,1232,4928,246.4,369.6,1232
129460,Tia Mare,2226000,642.6,642.6,2142,2142,8568,428.4,642.6,2142
129503,Topana,2227000,105.9,105.9,353,353,1412,70.6,105.9,353
129567,Traian,2228000,461.7,461.7,1539,1539,6156,307.8,461.7,1539
129585,Tufeni,2229000,420,420,1400,1400,5600,280,420,1400
129629,Urzica,2230000,326.25,326.25,1087.5,1087.5,4350,217.5,326.25,1087.5
129656,Valea Mare,2231000,555.3,555.3,1851,1851,7404,370.2,555.3,1851
129718,Vadastra,2232000,208.8,208.8,696,696,2784,139.2,208.8,696
129745,Vadastrita,2233000,489.75,489.75,1632.5,1632.5,6530,326.5,489.75,1632.5
129763,Valeni,2234000,407.1,407.1,1357,1357,5428,271.4,407.1,1357
129816,Verguleasa,2235000,418.05,418.05,1393.5,1393.5,5574,278.7,418.05,1393.5
129898,Visina,2236000,429.9,429.9,1433,1433,5732,286.6,429.9,1433
129914,Vitomiresti,2237000,305.25,305.25,1017.5,1017.5,4070,203.5,305.25,1017.5
129987,Valcele,2238000,356.7,356.7,1189,1189,4756,237.8,356.7,1189
130026,Vladila,2239000,312,312,1040,1040,4160,208,312,1040
130062,Voineasa,2240000,320.25,320.25,1067.5,1067.5,4270,213.5,320.25,1067.5
130124,Vulpeni,2241000,331.05,331.05,1103.5,1103.5,4414,220.7,331.05,1103.5
130231,Vulturesti,2242000,351,351,1170,1170,4680,234,351,1170
130286,Balteni,2243000,242.7,242.7,809,809,3236,161.8,242.7,809
130295,Calui,2244000,231.3,231.3,771,771,3084,154.2,231.3,771
130302,Gavanesti,2245000,287.1,287.1,957,957,3828,191.4,287.1,957
130311,Ghimpeteni,2246000,221.7,221.7,739,739,2956,147.8,221.7,739
130320,Gradinile,2247000,220.05,220.05,733.5,733.5,2934,146.7,220.05,733.5
130339,Gura Padinii,2248000,258.45,258.45,861.5,861.5,3446,172.3,258.45,861.5
130348,Ipotesti,2249000,234.3,234.3,781,781,3124,156.2,234.3,781
130357,Osica De Jos,2250000,233.4,233.4,778,778,3112,155.6,233.4,778
130366,Sarbii - Magura,2251000,284.4,284.4,948,948,3792,189.6,284.4,948
130375,Visina Noua,2252000,259.95,259.95,866.5,866.5,3466,173.3,259.95,866.5
130384,Soparlita,2253000,183.9,183.9,613,613,2452,122.6,183.9,613
130534,Municipiul Ploiesti,2254000,35064.3,35064.3,116881,116881,467524,23376.2,35064.3,116881
130552,Barcanesti,2255000,1454.55,1454.55,4848.5,4848.5,19394,969.7,1454.55,4848.5
130614,Berceni,2256000,956.7,956.7,3189,3189,12756,637.8,956.7,3189
130678,Blejoi,2257000,1321.8,1321.8,4406,4406,17624,881.2,1321.8,4406
130712,Brazi,2258000,1243.95,1243.95,4146.5,4146.5,16586,829.3,1243.95,4146.5
130785,Bucov,2259000,1683.75,1683.75,5612.5,5612.5,22450,1122.5,1683.75,5612.5
130847,Paulesti,2260000,911.85,911.85,3039.5,3039.5,12158,607.9,911.85,3039.5
130892,Targsoru Vechi,2261000,1533.3,1533.3,5111,5111,20444,1022.2,1533.3,5111
130954,Oras Azuga,2262000,727.65,727.65,2425.5,2425.5,9702,485.1,727.65,2425.5
130981,Oras Baicoi,2263000,2861.1,2861.1,9537,9537,38148,1907.4,2861.1,9537
131069,Oras Boldesti-Scaeni,2264000,1739.1,1739.1,5797,5797,23188,1159.4,1739.1,5797
131103,Oras Breaza,2265000,2514.9,2514.9,8383,8383,33532,1676.6,2514.9,8383
131210,Oras Busteni,2266000,1486.05,1486.05,4953.5,4953.5,19814,990.7,1486.05,4953.5
131256,Municipiul Campina,2267000,5636.1,5636.1,18787,18787,75148,3757.4,5636.1,18787
131274,Poiana Campina,2268000,764.85,764.85,2549.5,2549.5,10198,509.9,764.85,2549.5
131336,Oras Comarnic,2269000,1872,1872,6240,6240,24960,1248,1872,6240
131407,Oras Mizil,2270000,2474.4,2474.4,8248,8248,32992,1649.6,2474.4,8248
131443,Oras Plopeni,2271000,1362.15,1362.15,4540.5,4540.5,18162,908.1,1362.15,4540.5
131461,Dumbravesti,2272000,555.45,555.45,1851.5,1851.5,7406,370.3,555.45,1851.5
131540,Oras Sinaia,2273000,1731,1731,5770,5770,23080,1154,1731,5770
131577,Oras Slanic,2274000,891.15,891.15,2970.5,2970.5,11882,594.1,891.15,2970.5
131620,Oras Urlati,2275000,1745.1,1745.1,5817,5817,23268,1163.4,1745.1,5817
131817,Oras Valenii De Munte,2276000,2044.2,2044.2,6814,6814,27256,1362.8,2044.2,6814
131835,Gura Vitioarei,2277000,912.15,912.15,3040.5,3040.5,12162,608.1,912.15,3040.5
131899,Adunati,2278000,312.3,312.3,1041,1041,4164,208.2,312.3,1041
131933,Albesti-Paleologu,2279000,837.15,837.15,2790.5,2790.5,11162,558.1,837.15,2790.5
131988,Alunis,2280000,509.7,509.7,1699,1699,6796,339.8,509.7,1699
132011,Apostolache,2281000,315.9,315.9,1053,1053,4212,210.6,315.9,1053
132075,Aricestii Rahtivani,2282000,1219.2,1219.2,4064,4064,16256,812.8,1219.2,4064
132137,Aricestii Zeletin,2283000,183.9,183.9,613,613,2452,122.6,183.9,613
132164,Baba Ana,2284000,622.05,622.05,2073.5,2073.5,8294,414.7,622.05,2073.5
132226,Balta Doamnei,2285000,358.95,358.95,1196.5,1196.5,4786,239.3,358.95,1196.5
132271,Baltesti,2286000,568.35,568.35,1894.5,1894.5,7578,378.9,568.35,1894.5
132315,Banesti,2287000,846.3,846.3,2821,2821,11284,564.2,846.3,2821
132342,Bertea,2288000,477.45,477.45,1591.5,1591.5,6366,318.3,477.45,1591.5
132379,Boldesti-Gradistea,2289000,266.1,266.1,887,887,3548,177.4,266.1,887
132404,Brebu,2290000,1073.4,1073.4,3578,3578,14312,715.6,1073.4,3578
132459,Calugareni,2291000,181.05,181.05,603.5,603.5,2414,120.7,181.05,603.5
132486,Carbunesti,2292000,261.15,261.15,870.5,870.5,3482,174.1,261.15,870.5
132510,Ceptura,2293000,696.9,696.9,2323,2323,9292,464.6,696.9,2323
132574,Cerasu,2294000,696.75,696.75,2322.5,2322.5,9290,464.5,696.75,2322.5
132645,Chiojdeanca,2295000,238.65,238.65,795.5,795.5,3182,159.1,238.65,795.5
132681,Ciorani,2296000,1012.65,1012.65,3375.5,3375.5,13502,675.1,1012.65,3375.5
132716,Cocorastii Mislii,2297000,506.85,506.85,1689.5,1689.5,6758,337.9,506.85,1689.5
132752,Colceag,2298000,717.75,717.75,2392.5,2392.5,9570,478.5,717.75,2392.5
132805,Cornu,2299000,643.2,643.2,2144,2144,8576,428.8,643.2,2144
132841,Cosminele,2300000,153.75,153.75,512.5,512.5,2050,102.5,153.75,512.5
132896,Drajna,2301000,812.4,812.4,2708,2708,10832,541.6,812.4,2708
133018,Draganesti,2302000,731.55,731.55,2438.5,2438.5,9754,487.7,731.55,2438.5
133090,Dumbrava,2303000,671.1,671.1,2237,2237,8948,447.4,671.1,2237
133161,Filipestii De Padure,2304000,1581.15,1581.15,5270.5,5270.5,21082,1054.1,1581.15,5270.5
133214,Filipestii De Targ,2305000,1249.35,1249.35,4164.5,4164.5,16658,832.9,1249.35,4164.5
133278,Fantanele,2306000,306.15,306.15,1020.5,1020.5,4082,204.1,306.15,1020.5
133330,Floresti,2307000,1184.1,1184.1,3947,3947,15788,789.4,1184.1,3947
133394,Fulga,2308000,489.9,489.9,1633,1633,6532,326.6,489.9,1633
133429,Gherghita,2309000,299.85,299.85,999.5,999.5,3998,199.9,299.85,999.5
133508,Gorgota,2310000,772.05,772.05,2573.5,2573.5,10294,514.7,772.05,2573.5
133562,Gornet,2311000,435.45,435.45,1451.5,1451.5,5806,290.3,435.45,1451.5
133615,Gornet-Cricov,2312000,340.05,340.05,1133.5,1133.5,4534,226.7,340.05,1133.5
133688,Gura Vadului,2313000,338.55,338.55,1128.5,1128.5,4514,225.7,338.55,1128.5
133722,Iordacheanu,2314000,804.45,804.45,2681.5,2681.5,10726,536.3,804.45,2681.5
133795,Izvoarele,2315000,1002.9,1002.9,3343,3343,13372,668.6,1002.9,3343
133866,Jugureni,2316000,81,81,270,270,1080,54,81,270
133919,Lapos,2317000,181.05,181.05,603.5,603.5,2414,120.7,181.05,603.5
133964,Lipanesti,2318000,789.3,789.3,2631,2631,10524,526.2,789.3,2631
134014,Magurele,2319000,708.3,708.3,2361,2361,9444,472.2,708.3,2361
134050,Magureni,2320000,967.2,967.2,3224,3224,12896,644.8,967.2,3224
134096,Maneciu,2321000,1601.55,1601.55,5338.5,5338.5,21354,1067.7,1601.55,5338.5
134194,Manesti,2322000,595.95,595.95,1986.5,1986.5,7946,397.3,595.95,1986.5
134336,Pacureti,2323000,316.05,316.05,1053.5,1053.5,4214,210.7,316.05,1053.5
134390,Plopu,2324000,357.3,357.3,1191,1191,4764,238.2,357.3,1191
134443,Podenii Noi,2325000,729.45,729.45,2431.5,2431.5,9726,486.3,729.45,2431.5
134559,Poienarii Burchii,2326000,725.55,725.55,2418.5,2418.5,9674,483.7,725.55,2418.5
134648,Posesti,2327000,597.75,597.75,1992.5,1992.5,7970,398.5,597.75,1992.5
134755,Predeal-Sarari,2328000,347.85,347.85,1159.5,1159.5,4638,231.9,347.85,1159.5
134853,Provita De Jos,2329000,341.55,341.55,1138.5,1138.5,4554,227.7,341.55,1138.5
134899,Provita De Sus,2330000,303.15,303.15,1010.5,1010.5,4042,202.1,303.15,1010.5
134942,Puchenii Mari,2331000,1263.75,1263.75,4212.5,4212.5,16850,842.5,1263.75,4212.5
135020,Rafov,2332000,809.4,809.4,2698,2698,10792,539.6,809.4,2698
135128,Salcia,2333000,156.45,156.45,521.5,521.5,2086,104.3,156.45,521.5
135146,Salciile,2334000,276.6,276.6,922,922,3688,184.4,276.6,922
135164,Scorteni,2335000,862.95,862.95,2876.5,2876.5,11506,575.3,862.95,2876.5
135226,Secaria,2336000,183.6,183.6,612,612,2448,122.4,183.6,612
135244,Sangeru,2337000,831.45,831.45,2771.5,2771.5,11086,554.3,831.45,2771.5
135315,Starchiojd,2338000,572.25,572.25,1907.5,1907.5,7630,381.5,572.25,1907.5
135404,Surani,2339000,280.65,280.65,935.5,935.5,3742,187.1,280.65,935.5
135431,Sirna,2340000,729.6,729.6,2432,2432,9728,486.4,729.6,2432
135501,Soimari,2341000,468.45,468.45,1561.5,1561.5,6246,312.3,468.45,1561.5
135547,Sotrile,2342000,502.95,502.95,1676.5,1676.5,6706,335.3,502.95,1676.5
135618,Stefesti,2343000,357.15,357.15,1190.5,1190.5,4762,238.1,357.15,1190.5
135654,Talea,2344000,156.75,156.75,522.5,522.5,2090,104.5,156.75,522.5
135681,Tataru,2345000,133.65,133.65,445.5,445.5,1782,89.1,133.65,445.5
135725,Teisani,2346000,554.7,554.7,1849,1849,7396,369.8,554.7,1849
135789,Telega,2347000,834,834,2780,2780,11120,556,834,2780
135850,Tinosu,2348000,362.55,362.55,1208.5,1208.5,4834,241.7,362.55,1208.5
135896,Tomsani,2349000,661.35,661.35,2204.5,2204.5,8818,440.9,661.35,2204.5
135949,Valea Calugareasca,2350000,1638.15,1638.15,5460.5,5460.5,21842,1092.1,1638.15,5460.5
136107,Valea Doftanei,2351000,1004.4,1004.4,3348,3348,13392,669.6,1004.4,3348
136134,Varbilau,2352000,1032.15,1032.15,3440.5,3440.5,13762,688.1,1032.15,3440.5
136198,Valcanesti,2353000,576.75,576.75,1922.5,1922.5,7690,384.5,576.75,1922.5
136241,Cocorastii Colt,2354000,447.9,447.9,1493,1493,5972,298.6,447.9,1493
136250,Olari,2355000,286.65,286.65,955.5,955.5,3822,191.1,286.65,955.5
